"gridg0","group.id","month","timegroups"
"86660","G15423398",8,"2025"
"87960","S264970811",8,"2025"
"87959","S267491223",8,"2025"
"87960","S264970442",8,"2025"
"87309","S270778387",8,"2025"
"86660","G15463231",8,"2025"
"86009","S265137119",8,"2025"
"86660","G15429128",8,"2025"
"87960","S268562517",8,"2025"
"85359","G15488528",8,"2025"
"87309","S270519297",8,"2025"
"86660","G15429396",8,"2025"
"86009","S266225280",8,"2025"
"86660","S269150955",8,"2025"
"86660","G15429208",8,"2025"
"87309","S268695722",8,"2025"
"86660","S264195197",8,"2025"
"87960","S266737195",8,"2025"
"87309","S270778581",8,"2025"
"87309","S265967594",8,"2025"
"86660","S268540986",8,"2025"
"86660","S266267629",8,"2025"
"87960","S265751595",8,"2025"
"86660","G15463650",8,"2025"
"86009","S269150337",8,"2025"
"86009","S266551286",8,"2025"
"87959","S268682052",8,"2025"
"86660","S268914988",8,"2025"
"87309","S267531245",8,"2025"
"87309","G15312721",8,"2025"
"87960","S267998076",8,"2025"
"86660","S269671981",8,"2025"
"87960","S268870591",8,"2025"
"87960","S264165183",8,"2025"
"86660","S268926811",8,"2025"
"86660","S272058919",8,"2025"
"87960","S267087246",8,"2025"
"87309","G15352126",8,"2025"
"86660","G15423715",8,"2025"
"87309","S268876288",8,"2025"
"87960","S270111903",8,"2025"
"86009","S267848343",8,"2025"
"87309","S266497798",8,"2025"
"87960","S265244519",8,"2025"
"85359","G15488530",8,"2025"
"87959","S266216566",8,"2025"
"87309","S264632929",8,"2025"
"87309","S264119137",8,"2025"
"87309","S269384003",8,"2025"
"87309","S269493726",8,"2025"
"86009","G15470022",8,"2025"
"86660","G15447467",8,"2025"
"87960","S266267927",8,"2025"
"87309","S270295908",8,"2025"
"86660","G15447468",8,"2025"
"87960","S266916496",8,"2025"
"87309","S269210019",8,"2025"
"87309","S269185356",8,"2025"
"87960","S266502526",8,"2025"
"87310","S267534755",8,"2025"
"86660","S268705588",8,"2025"
"76262","G15502306",8,"2025"
"76262","G15478084",8,"2025"
"76262","G16487502",8,"2025"
"72336","S268346711",8,"2025"
"76262","S265960535",8,"2025"
"71687","S268744583",8,"2025"
"71038","S269928948",8,"2025"
"74299","S265783841",8,"2025"
"74299","S265967168",8,"2025"
"75600","S265762767",8,"2025"
"75600","S269583726",8,"2025"
"71688","S269928845",8,"2025"
"71038","S269114306",8,"2025"
"76262","S277590676",8,"2025"
"74299","S265779033",8,"2025"
"74299","S265778866",8,"2025"
"74299","S265778832",8,"2025"
"96367","S271212508",8,"2025"
"91811","G15564806",8,"2025"
"91808","S264713155",8,"2025"
"91810","G15605574",8,"2025"
"113917","S268969759",8,"2025"
"113917","S267744629",8,"2025"
"114564","S270568155",8,"2025"
"113917","S268275956",8,"2025"
"114564","S269222056",8,"2025"
"113917","S268267991",8,"2025"
"75576","G17942688",8,"2025"
"74925","S267557110",8,"2025"
"75575","G15437298",8,"2025"
"81438","S269833191",8,"2025"
"80153","S270515547",8,"2025"
"74929","S269117993",8,"2025"
"79505","G15390433",8,"2025"
"86659","S266225060",8,"2025"
"86658","S270603047",8,"2025"
"86008","G15424225",8,"2025"
"86008","S270661797",8,"2025"
"86658","S266947308",8,"2025"
"86009","S268910852",8,"2025"
"86009","S267535695",8,"2025"
"86008","S266253224",8,"2025"
"79505","S270588263",8,"2025"
"79505","S267867607",8,"2025"
"79505","S267865881",8,"2025"
"79505","S267866988",8,"2025"
"79505","S267862650",8,"2025"
"79505","S267868518",8,"2025"
"100266","S264807353",8,"2025"
"100266","G15309957",8,"2025"
"100266","S269584128",8,"2025"
"102213","S268748656",8,"2025"
"102213","S268872967",8,"2025"
"102213","S268877769",8,"2025"
"97654","S293091268",8,"2025"
"97654","S293091132",8,"2025"
"97654","S293085011",8,"2025"
"100266","G15751442",8,"2025"
"97654","S293091395",8,"2025"
"102197","G15464403",8,"2025"
"95053","S267103671",8,"2025"
"121041","S268710952",8,"2025"
"121041","S268710914",8,"2025"
"121692","S265194550",8,"2025"
"41150","S264409842",8,"2025"
"40500","S264732530",8,"2025"
"48948","S265609899",8,"2025"
"51551","S267307976",8,"2025"
"51551","S267162057",8,"2025"
"48947","S264479629",8,"2025"
"40500","S266486612",8,"2025"
"41150","S268685679",8,"2025"
"41150","S266494070",8,"2025"
"51551","S267799504",8,"2025"
"51551","S268855850",8,"2025"
"41150","S279047396",8,"2025"
"39849","S269572411",8,"2025"
"39849","S272169933",8,"2025"
"41150","S269778300",8,"2025"
"48947","S267869880",8,"2025"
"48947","S267324874",8,"2025"
"50250","S268543021",8,"2025"
"50900","S268856159",8,"2025"
"30750","S265993960",8,"2025"
"52841","S267734780",8,"2025"
"52842","S266678822",8,"2025"
"52191","S267751752",8,"2025"
"53492","S266678663",8,"2025"
"52191","S267721791",8,"2025"
"53491","S267542908",8,"2025"
"52842","S267587370",8,"2025"
"38550","S283829737",8,"2025"
"52834","G15374725",8,"2025"
"53484","G15374726",8,"2025"
"53485","S264669359",8,"2025"
"53485","G15374727",8,"2025"
"27499","S266213131",8,"2025"
"30097","S265975475",8,"2025"
"27499","S266041132",8,"2025"
"71032","G15437864",8,"2025"
"70380","S268865657",8,"2025"
"71032","S268897599",8,"2025"
"71033","S268881565",8,"2025"
"71032","G15437869",8,"2025"
"71032","G15437867",8,"2025"
"71033","S268887713",8,"2025"
"71033","S268884481",8,"2025"
"70381","S267977099",8,"2025"
"70381","S268162315",8,"2025"
"71033","G15438142",8,"2025"
"71033","S269446581",8,"2025"
"71033","S277379807",8,"2025"
"74275","S277328284",8,"2025"
"70380","S268871292",8,"2025"
"71033","G15437876",8,"2025"
"71033","G15437875",8,"2025"
"71033","S268891779",8,"2025"
"71032","S268900957",8,"2025"
"382423","G15544499",8,"2025"
"375941","S266912654",8,"2025"
"392179","G15373771",8,"2025"
"375940","G15418843",8,"2025"
"390232","S268359546",8,"2025"
"378525","S268684962",8,"2025"
"387633","G15418844",8,"2025"
"390232","S266980902",8,"2025"
"378525","S268682921",8,"2025"
"387633","G15544500",8,"2025"
"375925","G15418840",8,"2025"
"378525","S265367037",8,"2025"
"390232","G15418845",8,"2025"
"381784","S271483874",8,"2025"
"392179","S270183279",8,"2025"
"378524","S270543212",8,"2025"
"382431","G15412651",8,"2025"
"379175","S268684198",8,"2025"
"390882","S268359582",8,"2025"
"390232","S267797985",8,"2025"
"390232","S268358695",8,"2025"
"378539","S268520676",8,"2025"
"401907","S270018439",8,"2025"
"381783","S269835901",8,"2025"
"378539","G15373778",8,"2025"
"375940","S269999147",8,"2025"
"390858","S272043843",8,"2025"
"378539","S270543672",8,"2025"
"381783","S270145016",8,"2025"
"393473","S271281435",8,"2025"
"383073","G15412632",8,"2025"
"390209","S271959214",8,"2025"
"381777","G15412650",8,"2025"
"401907","S264686620",8,"2025"
"386333","S265366757",8,"2025"
"389560","S272051596",8,"2025"
"375290","G15412667",8,"2025"
"378539","G15412660",8,"2025"
"390232","G15327060",8,"2025"
"390232","G15373774",8,"2025"
"378539","G15299692",8,"2025"
"375940","S268392421",8,"2025"
"378539","G15412661",8,"2025"
"377889","S268358724",8,"2025"
"378539","G15417743",8,"2025"
"375940","S269835326",8,"2025"
"375940","S264623506",8,"2025"
"375290","S268383274",8,"2025"
"375940","S271482762",8,"2025"
"375940","G15418842",8,"2025"
"401908","S270162431",8,"2025"
"378539","G15419030",8,"2025"
"375940","S268510570",8,"2025"
"378539","S268587460",8,"2025"
"390232","G15409254",8,"2025"
"401907","S266896209",8,"2025"
"381137","G15299691",8,"2025"
"390858","S271975181",8,"2025"
"378539","G15417742",8,"2025"
"401907","S264435433",8,"2025"
"392802","S271969195",8,"2025"
"378524","S269924279",8,"2025"
"382427","G15373897",8,"2025"
"390882","G15327058",8,"2025"
"390882","G15409255",8,"2025"
"390232","S268341774",8,"2025"
"385685","S268359664",8,"2025"
"390232","G15409256",8,"2025"
"390232","G15327059",8,"2025"
"378539","S268359757",8,"2025"
"390209","S272048477",8,"2025"
"390859","S272046792",8,"2025"
"391507","S271971021",8,"2025"
"384376","G15300302",8,"2025"
"382425","G15412642",8,"2025"
"392179","S265366203",8,"2025"
"390882","S268341743",8,"2025"
"401907","S270101296",8,"2025"
"391507","S271973442",8,"2025"
"401907","S264615575",8,"2025"
"388283","S268358841",8,"2025"
"375940","S268526576",8,"2025"
"388283","G15409253",8,"2025"
"388283","S268359619",8,"2025"
"379837","G15403008",8,"2025"
"387633","S271479868",8,"2025"
"375941","S271481252",8,"2025"
"382426","S268685253",8,"2025"
"375290","S274159718",8,"2025"
"390232","S268223830",8,"2025"
"390232","G15373773",8,"2025"
"383079","G15403006",8,"2025"
"390882","G15409257",8,"2025"
"375290","S268394008",8,"2025"
"392179","S265366177",8,"2025"
"382426","S265367453",8,"2025"
"391530","S270329128",8,"2025"
"392179","S267159195",8,"2025"
"375940","G15341834",8,"2025"
"378524","S269115905",8,"2025"
"390232","S268224685",8,"2025"
"384387","G15328187",8,"2025"
"390232","S268359381",8,"2025"
"401909","S267616722",8,"2025"
"375290","S349468723",8,"2025"
"375290","G15412671",8,"2025"
"378525","S265366994",8,"2025"
"375940","S268510558",8,"2025"
"375290","S268510537",8,"2025"
"378538","S268694497",8,"2025"
"394125","S265366098",8,"2025"
"381783","G15418841",8,"2025"
"373993","G15412679",8,"2025"
"375290","G15412685",8,"2025"
"385024","G15412676",8,"2025"
"382431","G15403007",8,"2025"
"378539","S268694506",8,"2025"
"378524","S271484396",8,"2025"
"390882","S268894484",8,"2025"
"390232","S268359409",8,"2025"
"387633","S268198517",8,"2025"
"391530","S269453904",8,"2025"
"382425","S268696777",8,"2025"
"375290","G15403009",8,"2025"
"390232","S268197930",8,"2025"
"390232","S268359488",8,"2025"
"375941","S268510616",8,"2025"
"375940","S349495455",8,"2025"
"385686","S268359696",8,"2025"
"385036","S268359729",8,"2025"
"401259","S269455744",8,"2025"
"381782","G15412654",8,"2025"
"375290","S268510918",8,"2025"
"382426","S268201858",8,"2025"
"384374","S280621243",8,"2025"
"169152","S267328516",8,"2025"
"169152","S266073587",8,"2025"
"169152","S267301317",8,"2025"
"169152","S265759698",8,"2025"
"169152","S270097430",8,"2025"
"168502","G15492252",8,"2025"
"169152","S267564810",8,"2025"
"168502","G15348965",8,"2025"
"199068","G15452430",8,"2025"
"196551","S269762300",8,"2025"
"196551","S269762267",8,"2025"
"195898","S270854857",8,"2025"
"195251","S265136428",8,"2025"
"179506","G15478621",8,"2025"
"179506","G15478618",8,"2025"
"179506","G15478620",8,"2025"
"179506","G15478623",8,"2025"
"179506","G15478622",8,"2025"
"179506","G15478619",8,"2025"
"214097","S270177986",8,"2025"
"191232","S270099628",8,"2025"
"165253","G15492504",8,"2025"
"165253","G15492503",8,"2025"
"174960","G15422641",8,"2025"
"174960","G15384664",8,"2025"
"174960","S265952770",8,"2025"
"174960","S267045099",8,"2025"
"174960","S266089747",8,"2025"
"174960","S266304050",8,"2025"
"174960","S267045360",8,"2025"
"174960","S269399732",8,"2025"
"174960","S265933544",8,"2025"
"174960","S270853987",8,"2025"
"174960","S265376069",8,"2025"
"174960","S267045455",8,"2025"
"174960","S267013228",8,"2025"
"174960","S270550459",8,"2025"
"174961","S275488360",8,"2025"
"174960","S265371888",8,"2025"
"174960","S268889785",8,"2025"
"174960","S283651666",8,"2025"
"174960","S272802665",8,"2025"
"174960","S266050724",8,"2025"
"174960","S265970142",8,"2025"
"174960","S265383418",8,"2025"
"174960","S266485193",8,"2025"
"174960","S265762151",8,"2025"
"174960","S265970190",8,"2025"
"163956","G15492508",8,"2025"
"166552","S270216460",8,"2025"
"166552","S264671709",8,"2025"
"166552","S284271956",8,"2025"
"153524","S342107787",8,"2025"
"153524","S269793870",8,"2025"
"180156","G15516641",8,"2025"
"184714","G15300438",8,"2025"
"180157","S276752881",8,"2025"
"183413","G15306350",8,"2025"
"182764","G15306353",8,"2025"
"180157","S264719454",8,"2025"
"180157","S269760171",8,"2025"
"184714","G15300437",8,"2025"
"183413","G15306351",8,"2025"
"180157","S264941259",8,"2025"
"183413","S265248862",8,"2025"
"180157","S266265530",8,"2025"
"180156","G15516640",8,"2025"
"180156","G15516633",8,"2025"
"180156","S270624637",8,"2025"
"184714","G15310596",8,"2025"
"180156","G15516634",8,"2025"
"180156","G15516637",8,"2025"
"183413","S268095512",8,"2025"
"180156","G15516636",8,"2025"
"180156","G15516639",8,"2025"
"183413","S268095598",8,"2025"
"180156","G15516638",8,"2025"
"271539","S266590723",8,"2025"
"222578","S269445480",8,"2025"
"222578","S270819264",8,"2025"
"222578","S265761762",8,"2025"
"222578","S264328736",8,"2025"
"222578","S264182107",8,"2025"
"221928","S266304924",8,"2025"
"222578","S264993856",8,"2025"
"222578","S268156455",8,"2025"
"222578","S266565161",8,"2025"
"222578","S266901797",8,"2025"
"222578","S265126008",8,"2025"
"221928","S266785085",8,"2025"
"222578","S269112628",8,"2025"
"222578","S268565095",8,"2025"
"222578","S266305245",8,"2025"
"222578","S267359233",8,"2025"
"222578","S270818581",8,"2025"
"222578","S268387660",8,"2025"
"222578","S268879353",8,"2025"
"222578","S266690772",8,"2025"
"222578","S270819408",8,"2025"
"222578","S265125806",8,"2025"
"222578","S264712447",8,"2025"
"222578","S265205764",8,"2025"
"222578","S264922338",8,"2025"
"222578","S270819135",8,"2025"
"222577","S266583095",8,"2025"
"222578","S267723851",8,"2025"
"221927","S267215201",8,"2025"
"222578","S266785181",8,"2025"
"222578","S267312605",8,"2025"
"222578","S269991515",8,"2025"
"221928","S270818777",8,"2025"
"222578","S266891135",8,"2025"
"222578","S266209039",8,"2025"
"222578","S267723864",8,"2025"
"221928","S267168611",8,"2025"
"222578","S266067245",8,"2025"
"222578","S265408861",8,"2025"
"222578","S266208963",8,"2025"
"222578","S270818873",8,"2025"
"222578","S267312782",8,"2025"
"222578","S264424732",8,"2025"
"222578","S270271994",8,"2025"
"222578","S270819522",8,"2025"
"222578","S264776452",8,"2025"
"222578","S268901374",8,"2025"
"222578","S266289838",8,"2025"
"222577","S269992173",8,"2025"
"222578","S271047905",8,"2025"
"222577","S271048174",8,"2025"
"222578","S269991653",8,"2025"
"222577","S269991276",8,"2025"
"222578","S269990998",8,"2025"
"221929","S265337021",8,"2025"
"222578","S265567170",8,"2025"
"222578","S264775800",8,"2025"
"222577","S266891253",8,"2025"
"222578","S264940033",8,"2025"
"222578","S265567154",8,"2025"
"222577","S271047925",8,"2025"
"222578","S268879331",8,"2025"
"222577","S269991174",8,"2025"
"222578","S264177552",8,"2025"
"222578","S271048024",8,"2025"
"222578","S265335262",8,"2025"
"222578","S271047960",8,"2025"
"222578","S269838906",8,"2025"
"222578","S270819778",8,"2025"
"222578","S269991565",8,"2025"
"222578","S264361038",8,"2025"
"222578","S268156140",8,"2025"
"222578","S265335282",8,"2025"
"222578","S270064460",8,"2025"
"222578","S265169280",8,"2025"
"222578","S266891057",8,"2025"
"222578","S266210893",8,"2025"
"222578","S264425924",8,"2025"
"222578","S268156162",8,"2025"
"222578","S267312216",8,"2025"
"222578","S268180912",8,"2025"
"222578","S268879299",8,"2025"
"222578","S265125833",8,"2025"
"222578","S265125886",8,"2025"
"222578","S266209143",8,"2025"
"222578","S266518616",8,"2025"
"222578","S268156062",8,"2025"
"222578","S268156119",8,"2025"
"222578","S266209106",8,"2025"
"222578","S264604789",8,"2025"
"222578","S271048128",8,"2025"
"222578","S265125752",8,"2025"
"222578","S264776274",8,"2025"
"222578","S266891206",8,"2025"
"222578","S266209075",8,"2025"
"222578","S270064558",8,"2025"
"221929","S265372719",8,"2025"
"222578","S269991095",8,"2025"
"222578","S267312361",8,"2025"
"222578","S267313082",8,"2025"
"222578","S268180929",8,"2025"
"222578","S268156090",8,"2025"
"222578","S265188492",8,"2025"
"222578","S267312937",8,"2025"
"221928","S266209001",8,"2025"
"222578","S267313201",8,"2025"
"222578","S265501940",8,"2025"
"222578","S266891369",8,"2025"
"222578","S268879372",8,"2025"
"222578","S265567203",8,"2025"
"222578","S268156194",8,"2025"
"222578","S264776619",8,"2025"
"222578","S268156043",8,"2025"
"222578","S271047939",8,"2025"
"222578","S265134151",8,"2025"
"222578","S271048154",8,"2025"
"222578","S264434562",8,"2025"
"222578","S266734103",8,"2025"
"222578","S267313316",8,"2025"
"222578","S271048001",8,"2025"
"222578","S271048143",8,"2025"
"222578","S271048191",8,"2025"
"222578","S269991334",8,"2025"
"222578","S264361012",8,"2025"
"222578","S267312455",8,"2025"
"222578","S268156313",8,"2025"
"222578","S269991465",8,"2025"
"222578","S266289926",8,"2025"
"222578","S267312982",8,"2025"
"222578","S265241541",8,"2025"
"236808","G15374406",8,"2025"
"281019","S265158742",8,"2025"
"281019","S268499991",8,"2025"
"280367","S264913694",8,"2025"
"226428","S264193452",8,"2025"
"225778","S265347533",8,"2025"
"226427","S265236745",8,"2025"
"224525","S270091638",8,"2025"
"258965","S270296760",8,"2025"
"258314","S270296519",8,"2025"
"258314","S299706301",8,"2025"
"258965","S270297082",8,"2025"
"258314","S270297149",8,"2025"
"216050","S345327911",8,"2025"
"218002","S345329505",8,"2025"
"216050","S345328473",8,"2025"
"217348","S267512435",8,"2025"
"217348","S267730803",8,"2025"
"218003","G15429278",8,"2025"
"217352","S275333539",8,"2025"
"216047","S270558070",8,"2025"
"244308","S265399217",8,"2025"
"244308","S265179572",8,"2025"
"244309","S266500965",8,"2025"
"244308","S265585674",8,"2025"
"244308","S264699227",8,"2025"
"244308","S265585959",8,"2025"
"244308","S264922296",8,"2025"
"244308","S266220463",8,"2025"
"189534","S271697593",8,"2025"
"197343","G15469488",8,"2025"
"197342","G15418886",8,"2025"
"197342","S264112213",8,"2025"
"197342","G15390584",8,"2025"
"197342","S269207829",8,"2025"
"216848","G15354182",8,"2025"
"217498","G15351259",8,"2025"
"216849","G15354185",8,"2025"
"218147","G15351261",8,"2025"
"217498","G15351256",8,"2025"
"217498","G15351258",8,"2025"
"217499","G15354184",8,"2025"
"217498","G15351260",8,"2025"
"217498","G15351257",8,"2025"
"216849","G15354183",8,"2025"
"197317","S281799566",8,"2025"
"197317","G15419449",8,"2025"
"186284","S267636842",8,"2025"
"295307","S267969915",8,"2025"
"295307","S266895857",8,"2025"
"295307","S268157030",8,"2025"
"295307","S267492769",8,"2025"
"294658","S264341537",8,"2025"
"295308","S267286662",8,"2025"
"295307","S266895120",8,"2025"
"295308","G15452206",8,"2025"
"294658","S269585110",8,"2025"
"295308","S267739126",8,"2025"
"262114","S268543406",8,"2025"
"287355","G15316971",8,"2025"
"288004","G15316968",8,"2025"
"288005","G15316982",8,"2025"
"288658","S269417560",8,"2025"
"286057","G15316969",8,"2025"
"288656","G15444192",8,"2025"
"288004","S265842640",8,"2025"
"286707","S270095031",8,"2025"
"277734","S266575061",8,"2025"
"278383","S266491150",8,"2025"
"277732","S266699204",8,"2025"
"277732","S266520501",8,"2025"
"277083","S266503273",8,"2025"
"277732","S266335600",8,"2025"
"277732","S266566959",8,"2025"
"257501","G15408777",8,"2025"
"257501","S264982983",8,"2025"
"257501","S268362858",8,"2025"
"257500","S268092345",8,"2025"
"257501","S269404389",8,"2025"
"257501","S264654878",8,"2025"
"257501","S266011724",8,"2025"
"257501","S266580195",8,"2025"
"257501","S270276461",8,"2025"
"258152","S267115532",8,"2025"
"257501","S267186432",8,"2025"
"257501","S266746469",8,"2025"
"257501","S268525431",8,"2025"
"258149","S268057873",8,"2025"
"257501","S266960496",8,"2025"
"257501","S269962524",8,"2025"
"257501","S265364711",8,"2025"
"257501","S268230084",8,"2025"
"257501","S268368572",8,"2025"
"257501","S269586486",8,"2025"
"257501","S265568121",8,"2025"
"257501","S264146790",8,"2025"
"257501","S266233999",8,"2025"
"256199","S268238221",8,"2025"
"256848","S268168413",8,"2025"
"257501","S265208977",8,"2025"
"257501","S268703409",8,"2025"
"257501","S268923271",8,"2025"
"257501","S268022574",8,"2025"
"258152","S267112597",8,"2025"
"257501","S267536509",8,"2025"
"257501","S264948074",8,"2025"
"258799","S268086813",8,"2025"
"257501","S269609161",8,"2025"
"257501","S270324607",8,"2025"
"257501","S265778913",8,"2025"
"257501","S264422222",8,"2025"
"257501","S267771732",8,"2025"
"257501","S267325613",8,"2025"
"257501","S266052466",8,"2025"
"257501","S270545867",8,"2025"
"257501","S266326297",8,"2025"
"257501","S269643696",8,"2025"
"258152","S269761674",8,"2025"
"257501","S269986455",8,"2025"
"257501","S267186058",8,"2025"
"258152","S271932511",8,"2025"
"257501","S265562656",8,"2025"
"258152","S265961486",8,"2025"
"257501","S270137173",8,"2025"
"257501","S265823284",8,"2025"
"257501","S264725024",8,"2025"
"298158","S267733206",8,"2025"
"298158","S267891899",8,"2025"
"298158","S267735632",8,"2025"
"298158","S267731795",8,"2025"
"298158","S267733954",8,"2025"
"298157","S267764597",8,"2025"
"298157","S267972198",8,"2025"
"298158","S267734432",8,"2025"
"298157","G15392898",8,"2025"
"298157","S267791347",8,"2025"
"298157","S268027112",8,"2025"
"298157","S267770637",8,"2025"
"298158","S267733775",8,"2025"
"298158","S268441430",8,"2025"
"298157","S267733933",8,"2025"
"298158","S268203242",8,"2025"
"298158","S267791148",8,"2025"
"298158","S267892377",8,"2025"
"298157","S267812234",8,"2025"
"298158","S267794284",8,"2025"
"298158","S268920344",8,"2025"
"298158","S267735947",8,"2025"
"298158","S268243315",8,"2025"
"298157","S268371019",8,"2025"
"298157","S268441351",8,"2025"
"298158","S267794686",8,"2025"
"298158","S267764126",8,"2025"
"298158","S267735148",8,"2025"
"298158","S267814052",8,"2025"
"298157","S268920251",8,"2025"
"298157","S267796679",8,"2025"
"298157","S267729572",8,"2025"
"298157","S267732964",8,"2025"
"298158","S267841696",8,"2025"
"298158","S270098530",8,"2025"
"298158","S268027003",8,"2025"
"298158","S267972089",8,"2025"
"298158","S267733846",8,"2025"
"298158","S267733753",8,"2025"
"298157","S267729794",8,"2025"
"298157","S267735989",8,"2025"
"298157","S268271075",8,"2025"
"298146","S269379721",8,"2025"
"298146","S269164917",8,"2025"
"298146","S269789731",8,"2025"
"298146","S270098514",8,"2025"
"298146","S270098483",8,"2025"
"294893","S266732061",8,"2025"
"298146","S269383516",8,"2025"
"298146","S269583330",8,"2025"
"298146","S269934407",8,"2025"
"294893","S266805233",8,"2025"
"298146","S268876498",8,"2025"
"298146","S269118151",8,"2025"
"298146","S269929179",8,"2025"
"298146","S269373193",8,"2025"
"298146","S269577793",8,"2025"
"298146","S269784715",8,"2025"
"298146","S270124503",8,"2025"
"298146","S268909351",8,"2025"
"294893","S266734756",8,"2025"
"294893","S266731428",8,"2025"
"294893","S266729292",8,"2025"
"298146","S270281136",8,"2025"
"294893","S266730245",8,"2025"
"294893","S266725912",8,"2025"
"294893","S266800631",8,"2025"
"294893","S266732646",8,"2025"
"298146","S268903071",8,"2025"
"298146","S269573821",8,"2025"
"298146","S269395219",8,"2025"
"298146","S269383485",8,"2025"
"298146","S269761556",8,"2025"
"298146","S269933857",8,"2025"
"294893","S266730250",8,"2025"
"50896","S267096456",8,"2025"
"54143","S267131808",8,"2025"
"54143","S267290709",8,"2025"
"53495","S265954281",8,"2025"
"54795","S269761520",8,"2025"
"53496","S266685722",8,"2025"
"54144","S264705336",8,"2025"
"54143","S266995283",8,"2025"
"54143","S267091973",8,"2025"
"54144","S266939697",8,"2025"
"54144","S266751836",8,"2025"
"54794","S269209103",8,"2025"
"54795","S269760266",8,"2025"
"54143","S267149445",8,"2025"
"51546","G15471758",8,"2025"
"51546","S267388975",8,"2025"
"51546","S270587252",8,"2025"
"50896","S267541942",8,"2025"
"54794","S264685500",8,"2025"
"52195","G15478394",8,"2025"
"53496","S265545353",8,"2025"
"52846","S267387056",8,"2025"
"53496","S265545474",8,"2025"
"53496","S265545466",8,"2025"
"50896","S267117517",8,"2025"
"50896","S266971809",8,"2025"
"50896","S267333485",8,"2025"
"51546","S265015790",8,"2025"
"51546","S270558087",8,"2025"
"54794","S264688584",8,"2025"
"51546","S267390582",8,"2025"
"52196","S265015045",8,"2025"
"51546","S265016249",8,"2025"
"52196","S265543514",8,"2025"
"50896","S269371358",8,"2025"
"52196","S265543345",8,"2025"
"51546","S267393822",8,"2025"
"51546","S267392611",8,"2025"
"52196","S267388248",8,"2025"
"51546","S267391961",8,"2025"
"51546","S267391207",8,"2025"
"67858","S276240551",8,"2025"
"67208","S267554375",8,"2025"
"67858","S276240660",8,"2025"
"24903","S267021525",8,"2025"
"24902","G15431268",8,"2025"
"24253","S265140431",8,"2025"
"24903","S267021276",8,"2025"
"24253","S269975140",8,"2025"
"24903","S266730496",8,"2025"
"25553","S267021396",8,"2025"
"24253","G15714201",8,"2025"
"69739","S268164728",8,"2025"
"69089","G16135579",8,"2025"
"69088","G16135580",8,"2025"
"69088","G16135576",8,"2025"
"69739","G16135581",8,"2025"
"69737","S265046795",8,"2025"
"69738","S265960235",8,"2025"
"69085","S269849781",8,"2025"
"69088","G16135582",8,"2025"
"69088","S270277620",8,"2025"
"69088","S268240202",8,"2025"
"69086","S265203901",8,"2025"
"69737","S269110349",8,"2025"
"69089","S268344379",8,"2025"
"69089","S270863480",8,"2025"
"69738","S269270528",8,"2025"
"69737","S269107089",8,"2025"
"69085","S273176784",8,"2025"
"69089","S265606528",8,"2025"
"64536","S268543837",8,"2025"
"33351","S264650177",8,"2025"
"41151","S269929921",8,"2025"
"41153","S266375165",8,"2025"
"41802","S269935196",8,"2025"
"24258","S269264793",8,"2025"
"24258","S266231791",8,"2025"
"26206","S296176170",8,"2025"
"24257","S269266700",8,"2025"
"95820","S266892297",8,"2025"
"53499","S268440736",8,"2025"
"53499","S268598507",8,"2025"
"39207","S272155566",8,"2025"
"40509","S268169998",8,"2025"
"166020","S266204681",8,"2025"
"329143","G15379550",8,"2025"
"344753","G15357602",8,"2025"
"344754","S266495594",8,"2025"
"344753","G15363751",8,"2025"
"346701","G15369407",8,"2025"
"344753","G15356974",8,"2025"
"346054","S268808288",8,"2025"
"346710","G15369377",8,"2025"
"344753","G15373734",8,"2025"
"345404","S266495363",8,"2025"
"344753","G15373733",8,"2025"
"346054","S267550610",8,"2025"
"346054","S270054104",8,"2025"
"346054","S266490020",8,"2025"
"344759","G15369378",8,"2025"
"339518","S268692539",8,"2025"
"336274","S275920972",8,"2025"
"339518","S264355856",8,"2025"
"339518","S268875432",8,"2025"
"339518","S269590186",8,"2025"
"339518","S267284836",8,"2025"
"339518","S291121730",8,"2025"
"339518","S276201853",8,"2025"
"339518","S268692514",8,"2025"
"339518","S268234775",8,"2025"
"339518","S268049674",8,"2025"
"339518","S268973669",8,"2025"
"336267","S267735655",8,"2025"
"336267","S266935987",8,"2025"
"336267","S265338968",8,"2025"
"336267","S266935870",8,"2025"
"336267","S265346708",8,"2025"
"336267","S264951713",8,"2025"
"336267","S265752019",8,"2025"
"336267","S267735421",8,"2025"
"336267","S265343451",8,"2025"
"336267","S264953406",8,"2025"
"336267","S265346776",8,"2025"
"336267","S267731230",8,"2025"
"336267","S266745670",8,"2025"
"336267","S267103706",8,"2025"
"336267","S266052879",8,"2025"
"336267","S266099750",8,"2025"
"336267","S269114312",8,"2025"
"336267","S267735342",8,"2025"
"336267","S267735190",8,"2025"
"336267","S265338668",8,"2025"
"336267","S265753959",8,"2025"
"336267","S267730480",8,"2025"
"336267","S267735254",8,"2025"
"336267","S269113952",8,"2025"
"336267","S265340163",8,"2025"
"336267","S267735502",8,"2025"
"336267","S267099451",8,"2025"
"336267","S265346880",8,"2025"
"336267","S265340151",8,"2025"
"336267","S265752224",8,"2025"
"336267","S265753876",8,"2025"
"336267","S267731032",8,"2025"
"333674","S270318612",8,"2025"
"336267","S265752737",8,"2025"
"336267","S266936253",8,"2025"
"336267","S265753502",8,"2025"
"336267","S266096316",8,"2025"
