"LOCALITY.ID","LATITUDE","LONGITUDE"
"L6720805",21.3335215,81.8857169
"L6720817",21.3537942,81.9157164
"L6787126",21.3587767,81.8952717
"L6769047",21.2772616,82.0751134
"L6798993",21.3354696,81.8918334
"L6761194",21.2712093,81.8393365
"L6713737",21.0779331,81.9242722
"L6730889",21.3234988,81.7054708
"L6720810",21.2935154,81.8531992
"L6720721",21.1490368,82.0005569
"L6798165",21.285449,82.0534026
"L6740451",21.2462117,81.6339158
"L6708926",21.433525,81.865365
"L6696233",21.2197063,81.7086572
"L6708510",21.350146,81.8670467
"L6810520",21.1829712,81.7927408
"L6713940",21.227199,81.80504
"L6681005",21.2708193,81.7576119
"L6730873",21.3805939,81.804391
"L6794148",21.2559035,81.6283358
"L6713888",21.0627737,81.9662218
"L6793727",21.4547333,81.9512583
"L6781761",21.3913333,81.8696467
"L6957860",21.2427559,81.5949862
"L6786796",21.3670083,81.9239683
"L6700417",21.3861419,81.9067652
"L6708551",21.2748984,82.0508642
"L6797745",21.4681597,81.9368757
"L6798088",21.35833,81.983605
"L6957850",21.2517161,81.5985446
"L6801921",21.294391,81.7399154
"L6720799",21.3575213,81.9080731
"L6959596",21.4539807,81.7857681
"L6674554",21.2087376,81.6741794
"L6691842",21.3422292,81.9185616
"L6957870",21.2474044,81.5922159
"L6766493",21.3187854,81.8732493
"L6769037",21.3393187,81.7168289
"L19281051",21.4025819,81.876773
"L6776132",21.2760857,81.6738023
"L7200799",23.0104653,83.0695152
"L7200755",23.1537371,83.1872749
"L6748679",28.688485,77.2123517
"L6687441",28.684458,77.2152936
"L6765483",28.7342484,77.216785
"L6768916",28.628206,77.256106
"L6781638",28.7202358,77.2295912
"L6744151",28.6211249,77.2500923
"L6765315",28.6073739,77.3295861
"L6776130",28.6074152,77.3295432
"L6776102",28.6138064,77.3053532
"L6642832",28.611569,77.2876355
"L6744317",28.6073845,77.3295753
"L6669233",28.608535,77.31451
"L6744116",28.607345,77.3297083
"L6664843",28.585081,77.300343
"L6788112",28.5961419,77.2956434
"L6781545",28.6074933,77.3297433
"L6781148",28.6075333,77.329585
"L6714314",28.607405,77.329725
"L6700759",28.5643683,77.1210675
"L6932060",28.557808,77.166198
"L6695973",28.536253,77.1622092
"L6777687",28.6317157,77.1937823
"L6652553",28.556257,77.099968
"L6702824",28.5465788,77.1236402
"L6805730",28.5548195,77.0859804
"L6681392",28.5835953,77.1459946
"L6744507",28.5739358,77.1404242
"L6766456",28.528126,77.099985
"L6798978",28.543513,77.1216631
"L6708012",28.602515,77.18281
"L6798984",28.5443165,77.120263
"L6798990",28.5438005,77.1204078
"L6766122",28.6021501,77.1899568
"L6669203",28.5916517,77.2123883
"L6802517",28.5440219,77.1205406
"L6714202",28.7261704,77.1817634
"L6773067",28.740041,77.157826
"L6754764",28.7147238,76.9610454
"L6754929",28.7143898,76.9612798
"L6674447",28.5780695,77.21552
"L6773878",28.545,77.273
"L6782814",28.5956757,77.2560096
"L6781647",28.5566144,77.2331671
"L6725890",28.5849806,77.2182903
"L6681183",28.563664,77.23475
"L6798244",28.607146,77.241585
"L6742061",28.5629535,77.2583833
"L6669209",28.58157,77.2663483
"L6674426",28.53206,77.2462133
"L6669169",28.590879,77.249671
"L6715306",28.552288,77.198681
"L6729928",28.552579,77.198566
"L6720866",28.552221,77.198578
"L6695640",28.5424537,77.1633662
"L6755171",28.5438066,77.1685465
"L6764826",28.5437265,77.1682412
"L6782044",28.5219877,77.1869588
"L6798102",28.5153574,77.1649251
"L6658128",28.5674992,77.1980802
"L6675092",28.6151107,76.965262
"L6755416",28.5951408,77.0668022
"L6686362",28.5951832,77.0667591
"L6788033",28.583215,77.033585
"L6702820",28.5365986,77.0415025
"L6720902",28.6513221,77.170082
"L6680445",15.609784,73.8959232
"L4443342",15.5360746,73.7863308
"L6658434",15.4530552,73.928446
"L6721220",15.5382419,73.8288871
"L6680675",15.609112,73.8961543
"L6755252",15.535569,74.0026988
"L6951069",15.5949938,74.0547141
"L6776806",15.476093,73.820079
"L6951066",15.6124831,74.0512983
"L6765276",15.4881185,74.0857884
"L6951068",15.5990889,74.0547528
"L6951070",15.5672402,74.0536089
"L6691898",15.4960265,73.9444054
"L6696329",15.4540892,74.0481029
"L6666100",15.448975,73.8714963
"L6755145",15.5017315,73.8541682
"L6754743",15.4711282,73.8404296
"L6696227",15.3990525,73.9991199
"L6720732",15.4767582,73.9427619
"L6687629",15.4973496,73.9451186
"L6666214",15.4547557,73.8043714
"L6716254",15.5021325,73.9824043
"L6709192",15.4610535,74.0392409
"L6745725",15.4800894,74.0544603
"L6668566",15.58405,73.737717
"L6680788",15.4464621,74.0693307
"L6777292",15.5370123,73.8752577
"L6756339",15.6150338,73.7399983
"L6709214",15.4945578,73.9453188
"L6663589",15.585116,73.739601
"L6776930",15.5502301,73.8818412
"L6687569",15.4318194,73.9793551
"L6701025",15.3989447,73.9992152
"L6720560",15.5003585,73.8339866
"L6757327",15.4560173,73.8905025
"L6657907",15.498836,73.833662
"L6687531",15.4308453,73.9808693
"L6720534",15.4505504,73.8025066
"L6761319",15.4692282,73.8459721
"L6749965",15.619744,73.7445926
"L7304607",15.513242,73.783441
"L6765003",15.4854211,74.0806738
"L6776817",15.477188,73.822365
"L6764769",15.577283,73.7793855
"L6709713",15.3948027,74.0619009
"L6755156",15.6179258,73.7443965
"L6696468",15.5026969,73.9814459
"L6951065",15.607266,74.043933
"L7029989",15.6760974,73.7242699
"L6669313",15.499371,73.826265
"L6691612",15.4499078,73.927002
"L6813250",15.476281,73.82034
"L6856052",15.5083559,73.794451
"L7593376",15.5253444,73.9999744
"L6781449",15.6742461,73.8726436
"L6744121",15.4202294,74.0568725
"L6951072",15.5852692,74.055933
"L6951067",15.6016779,74.0572171
"L6950996",15.5846244,74.0426433
"L6776708",15.5016487,73.8257008
"L6714504",15.4970276,73.8320505
"L6701697",15.4539989,74.0488458
"L6745219",15.5443039,73.7557188
"L6710145",15.4002594,74.0682518
"L6950987",15.5844652,74.0526398
"L6781228",15.4546009,73.8231706
"L6793942",15.4520622,73.8640777
"L6764998",15.492834,73.8856316
"L6787781",15.4795169,73.9602734
"L6700512",14.9793883,74.04176
"L6729411",14.9475289,74.1477273
"L6727009",14.9634946,74.1870663
"L6727132",14.9644651,74.1691303
"L6727106",14.9723424,74.2129898
"L6721083",14.9806734,74.0992196
"L6435378",14.9891808,74.1003531
"L6813123",14.941729,74.0702896
"L6720928",14.9776113,74.0436727
"L6669032",14.9416767,74.0700808
"L6730170",15.1480619,73.9592949
"L6717933",15.1437637,73.9492965
"L6787529",15.2908845,74.0536414
"L6713799",15.3941091,73.9145595
"L6700752",15.399396,73.840158
"L6721255",14.9907956,74.1474225
"L8520358",15.2969083,74.005037
"L6466120",14.97204,74.1652894
"L6959328",15.3320692,73.9013622
"L6726711",15.1581287,73.9540038
"L6727184",15.0123874,74.2029476
"L6731246",15.1425822,73.9358103
"L6664260",15.2966858,74.0042271
"L6726734",15.1431132,73.9473844
"L6679875",15.4113813,74.1999395
"L7422458",15.1613311,74.1100892
"L6771923",15.3751293,73.8860893
"L6730579",15.6982584,73.9607978
"L6768686",22.9463804,72.3084673
"L6729741",23.0443648,72.5184554
"L6768895",23.0829732,72.1500084
"L6761089",23.0452806,72.5185536
"L6740049",23.0452913,72.5185485
"L6725681",23.0443648,72.5184554
"L6809755",23.0405362,72.5286092
"L6642698",23.0436253,72.5147777
"L6754746",23.0451033,72.5185536
"L6696851",23.0487101,72.6352265
"L6748776",22.827372,72.05203
"L5444626",23.0193156,72.5406231
"L6777387",23.0243428,72.5303078
"L6772947",23.0233726,72.602021
"L6683060",23.1276428,72.0537525
"L6691752",23.074776,72.623267
"L6674201",22.9932482,72.563568
"L6687422",23.054477,72.5795524
"L6669317",22.9952594,72.5659579
"L6781291",22.2509197,72.1867796
"L6769252",23.0366617,72.5496613
"L6769452",23.0628726,72.2239923
"L6781290",22.2713016,72.1746289
"L6781282",23.0587133,72.5845436
"L6704694",23.0486502,72.5064552
"L6704948",22.792924,72.3353027
"L6777025",23.0608514,72.587726
"L6809753",23.0330504,72.5498378
"L6691786",23.0494851,72.5205005
"L6748553",23.0366322,72.5494121
"L6700913",23.0245579,72.602485
"L6781379",23.1027863,72.5951672
"L6642507",23.0373079,72.5505708
"L6642555",23.0364209,72.5493407
"L7435691",22.9522,72.3137
"L6674450",23.0045666,72.5054174
"L6768984",23.0775998,72.6234055
"L6691453",23.045253,72.5181502
"L6764754",23.0452806,72.5185536
"L6779228",23.0436755,72.6082493
"L6740407",22.8496455,72.147911
"L16325547",22.9931287,72.5346881
"L6778762",23.0112198,72.5765379
"L6776936",21.3553717,71.0427592
"L6776928",21.3450022,71.0329692
"L6705457",22.315076,73.0564059
"L6675079",22.4723067,72.5112283
"L6806719",22.4821183,72.672455
"L6806725",22.4956317,72.6445483
"L7133810",22.6283633,72.746975
"L7133804",22.6201133,72.7338017
"L6806682",22.4179908,72.8826758
"L6806677",22.4135183,72.95518
"L10259435",24.3246267,72.3663684
"L6726275",24.1863069,72.5404293
"L6721073",24.2485658,73.0093851
"L6781377",22.1359751,72.128334
"L6806535",21.7140475,73.0450564
"L6806583",21.7338617,73.0265583
"L6772587",21.864425,73.0610083
"L6781041",21.7339633,73.0031283
"L6781015",21.8284683,73.0383533
"L6793663",21.5849083,72.990815
"L6781060",21.6847437,73.0056893
"L6781001",21.86751,73.0525482
"L6806585",21.8729333,73.0631167
"L6806526",21.6491767,73.0472417
"L6793664",21.9288479,73.0752309
"L6805493",22.0422376,72.0442629
"L6781314",22.0563539,72.0702267
"L9518854",21.7518419,72.1269661
"L9524855",21.7878855,72.1635997
"L6720604",21.7620968,72.1576725
"L9815227",21.7848463,72.1689608
"L7059170",22.0646019,72.0498204
"L6781292",22.0529445,72.0623622
"L6652737",21.749475,72.1261383
"L6781376",22.0473696,72.0383942
"L6781319",22.0440345,72.0202531
"L6680955",23.0014382,74.2030595
"L6651909",23.0019984,74.1528303
"L6643031",22.9301933,74.0740279
"L6777018",23.0057887,74.1547232
"L6781190",22.5750693,74.0623654
"L6657976",23.0018837,74.1533716
"L6679978",23.0281116,74.1605113
"L6777846",22.5759641,74.1140846
"L6668786",23.0019025,74.152868
"L6664255",23.0018908,74.1531751
"L6777882",22.5767748,74.0652432
"L6668965",23.0027819,74.1797036
"L6781240",22.1831851,69.4228854
"L6801954",22.3322972,68.9518009
"L11911236",22.4648077,69.0710329
"L6642845",23.192369,72.6482987
"L6808954",23.1937017,72.64801
"L6664386",23.1960033,72.6750233
"L6700867",23.1954617,72.6736767
"L6701188",23.193647,72.6725469
"L6682286",23.195515,72.644675
"L6708382",23.1934583,72.64498
"L6659267",23.1948677,72.6734739
"L6664532",23.1935683,72.6723917
"L6828141",23.194574,72.6747507
"L6664597",23.1953407,72.6447884
"L6664583",23.1934149,72.6731594
"L6801802",23.1956383,72.6633717
"L6658489",23.1941617,72.6720817
"L7398202",23.1134,72.6239
"L6688629",23.1937096,72.6466887
"L6658848",23.2372108,72.6792149
"L6664620",23.2174147,72.6672871
"L6664670",23.1948383,72.6643983
"L6700925",23.096571,72.414004
"L6750292",23.1708882,72.6584955
"L6757952",23.1665868,72.6566917
"L6823566",23.1954567,72.6444317
"L7398389",23.0953,72.4144
"L6701683",23.1944292,72.6732932
"L6659824",23.1944733,72.67348
"L6802043",23.1100752,72.6259375
"L6741285",23.164798,72.6560013
"L6658912",23.216553,72.6320139
"L6964827",23.1665131,72.6567436
"L6858851",21.1782789,70.5823797
"L14272820",21.1773139,70.6100271
"L13082907",21.1828564,70.6342085
"L6769906",22.4962619,70.0290656
"L6810515",22.5827554,70.1929969
"L6813336",22.470846,70.0577693
"L6709418",22.3852033,70.1024106
"L10700929",22.5141523,70.1540998
"L6770031",22.3851017,70.1030769
"L6770039",22.6028322,70.1978964
"L6770027",22.5107275,70.0297619
"L6794562",22.4781736,69.0735994
"L6769885",22.494799,70.0293568
"L6719951",22.5828504,70.1931414
"L6658761",22.515874,70.1514
"L12816184",22.4194122,70.1686357
"L6941550",21.499666,70.451321
"L10207920",21.532726,70.5518966
"L7897099",21.515213,70.5059789
"L6716950",21.1875329,70.5661297
"L6809381",21.4936791,70.5350697
"L7897093",21.5542774,70.4850545
"L6700490",21.5334977,70.3556814
"L6766489",21.5006293,70.4516223
"L6761787",23.2544005,69.678119
"L6740411",23.3239754,69.6625267
"L16219839",23.4478437,69.3818831
"L6769608",23.4375839,69.6318304
"L6700994",23.1478592,71.4652457
"L6700730",23.1637076,71.5309611
"L8842367",24.3461192,71.0223198
"L6755235",24.2702054,69.0952814
"L6701134",23.345176,71.5718347
"L6720626",23.4484251,69.3818232
"L6755927",23.5352376,69.5502138
"L6755835",23.4488495,69.589665
"L6700690",23.4148707,71.4424136
"L6755796",23.4355459,69.6483409
"L6820612",23.4170845,69.6844769
"L6741149",23.3591377,69.7004665
"L6741139",23.3169384,69.6865755
"L6755808",23.4372032,69.6353096
"L6749856",23.2840794,69.9355903
"L6740408",23.3178884,69.6775386
"L6765452",23.2521074,69.6311818
"L6708005",22.8922275,69.5317841
"L6739965",23.2708937,69.6671122
"L6749850",23.591336,70.0321206
"L6755913",23.5104621,69.5399371
"L6749892",23.5018692,69.9158911
"L6748622",23.3224788,68.9368138
"L6748503",23.6616616,69.4827319
"L6741190",23.6287153,69.5555142
"L6761454",23.7413545,69.5324926
"L6741161",23.4075946,69.6894553
"L6748614",23.268732,68.9988861
"L6748488",23.6173368,69.4983453
"L6820767",23.388458,69.902604
"L6769867",23.3742215,69.2004007
"L6741156",23.3877358,69.6995445
"L6741173",23.5601729,69.6749173
"L6761468",23.8599985,69.771823
"L6748603",23.5430068,69.2724499
"L6777049",23.1865433,71.4319567
"L6749852",23.572981,69.9874055
"L6820714",23.388091,69.781251
"L6755845",23.4658184,69.5236491
"L6761460",23.9330849,69.7294677
"L6700990",23.1752934,71.5451866
"L6761456",23.9814883,69.7463926
"L6755852",23.481264,69.5190108
"L6755950",23.5400251,69.5468373
"L6755904",23.4834683,69.5253501
"L6748593",23.6091955,69.2805979
"L6755814",23.4421221,69.6150572
"L6749844",23.5890065,70.0275732
"L6720639",23.4392076,68.7506373
"L6748590",23.606598,69.3158676
"L6769860",23.3034064,69.1735149
"L6769816",23.5776434,69.2599322
"L6748596",23.5894824,69.2677584
"L6769513",23.1678552,71.707442
"L6761465",23.9340447,69.8137326
"L6769632",23.4510668,69.3852367
"L6761462",23.9195465,69.7699264
"L6769790",23.4637187,69.3760872
"L6769594",23.4448912,69.8977982
"L6761469",23.7883535,69.7295744
"L6741200",23.5962797,69.4164191
"L6748511",23.6110842,69.4051079
"L6741205",23.6145478,69.41169
"L6820860",23.446199,69.930765
"L6748587",23.6036424,69.3708051
"L6748600",23.5578198,69.2711284
"L6750077",23.5363575,69.2719179
"L6748507",23.6178008,69.4264869
"L6741197",23.5605105,69.4255676
"L6741143",23.3268523,69.6893226
"L6748495",23.6402018,69.4917048
"L6755923",23.5159115,69.555131
"L6755715",23.4276644,69.6777261
"L6741135",23.3245614,69.657848
"L6748618",23.2407978,68.9674057
"L6769803",23.4550381,69.2583275
"L6741185",23.6673892,69.6731301
"L6755918",23.5104555,69.5791824
"L6754165",23.560295,69.978208
"L6748627",23.3816764,68.9777919
"L6741183",23.6415563,69.694127
"L6741165",23.5222703,69.6650898
"L6748625",23.3816764,68.9777919
"L6658250",22.569167,72.602752
"L6674511",22.69617,72.6540367
"L7133683",22.59714,72.61992
"L7133864",22.6152383,72.6558383
"L6806742",22.6106682,72.6178707
"L7133791",22.60714,72.6410767
"L7133795",22.6301133,72.6915233
"L7133819",22.6614033,72.758595
"L7133790",22.6114667,72.6178817
"L7133769",22.5529683,72.6258883
"L7133711",22.5554276,72.6265433
"L7133868",22.5957083,72.5760033
"L7133787",22.6020733,72.5998233
"L7133832",22.6221917,72.678005
"L6658993",22.5618267,72.6242433
"L6806763",22.6029333,72.6190083
"L7133692",22.573955,72.6225683
"L7133702",22.54925,72.62333
"L7133812",22.6599183,72.7574983
"L6777233",22.6600567,72.7574362
"L10826974",22.6019002,72.5994588
"L6793665",22.6768983,72.8026717
"L6798671",23.1821464,72.3499287
"L7012956",23.1401467,72.39252
"L6787575",23.134586,72.3285375
"L10591771",23.2893,72.2131
"L6798674",23.1766609,72.3165254
"L6740288",23.1398035,72.3929725
"L6791920",23.182026,72.3475885
"L6796805",21.590149,73.546475
"L6781189",20.9515217,72.9123517
"L6760991",21.7003552,69.6828538
"L6768997",21.7423517,69.6787258
"L6755120",21.699939,69.6822888
"L6725952",21.6999433,69.6822929
"L6740040",21.6929917,69.6816845
"L6725955",21.7000324,69.6823425
"L6696203",21.6973929,69.6812207
"L6745785",21.6966998,69.6807573
"L6707998",21.7078743,69.6905688
"L6769003",21.6753847,69.6754569
"L6745769",21.6992602,69.6832092
"L6659305",21.6872274,69.6793913
"L6740038",21.7006143,69.6829597
"L6802679",21.6905851,69.6805997
"L6761053",21.6924312,69.6812743
"L6740729",21.7004746,69.6842715
"L6704711",22.1104519,71.0780239
"L8683653",22.3690649,70.6738614
"L6801800",22.2345259,70.6519604
"L7967543",22.2674397,70.6492865
"L6687870",22.3407877,70.743885
"L12880507",22.2285376,70.6963677
"L6761819",22.3080484,70.7828199
"L7956902",23.8629863,73.0174207
"L6701017",23.1345657,71.6083281
"L6701034",23.1252547,71.4051259
"L6696017",23.1440158,71.4459958
"L4199938",23.1075311,71.7656072
"L6725702",23.134456,71.770428
"L6809265",22.9933999,71.9146156
"L6700597",23.1141077,71.4195563
"L6700977",23.2145802,71.7534433
"L6740494",22.9915521,71.9720397
"L6769441",23.1899947,71.8246651
"L6719990",23.2359448,71.7674739
"L10372771",22.9138861,71.9714704
"L18852918",23.1838407,71.7989159
"L6769499",23.1843366,71.7446276
"L6769581",23.2004502,71.7940838
"L6782309",23.135415,71.7666733
"L6675633",23.2127343,71.7888788
"L6823569",23.11423,71.4194533
"L6700589",23.0006182,71.4459196
"L10591770",22.9736,71.9604
"L6755561",21.1073517,72.6263237
"L6755549",21.2161551,72.7593184
"L6806509",21.4102417,72.9648567
"L6793657",21.0805133,72.8737467
"L6781146",21.22895,72.8516683
"L6781105",21.4237383,72.937075
"L6781157",21.1747083,72.850005
"L6806501",21.3032933,72.9538717
"L6731283",22.1619408,73.4840459
"L6755102",22.3130289,73.1827151
"L6810900",22.2853867,73.1994685
"L6809772",22.3652475,73.2528323
"L6726124",22.1450188,73.3882533
"L6798233",22.1655476,73.4971619
"L6761995",22.3075989,73.1911201
"L6755259",22.2996816,73.2032749
"L6768504",22.3109468,73.1829695
"L6761984",22.307106,73.188792
"L6769202",22.3132625,73.1835991
"L6761585",22.3127392,73.1838965
"L8114775",22.3401232,73.1912471
"L6726525",22.3172074,73.284173
"L7398393",22.161893,73.483875
"L6809762",22.3437315,73.2029987
"L6806664",22.0127917,73.1140333
"L6780927",22.0545628,73.1214206
"L6730281",22.3847446,73.380308
"L6805658",22.1641719,73.4955633
"L15988909",22.5644561,73.2239527
"L6780961",22.006375,73.1039917
"L6744276",22.310272,73.175488
"L6748921",22.3259084,73.1808657
"L6760842",22.3018343,73.2057847
"L6762007",22.3183002,73.1193522
"L6806666",22.3099667,73.18152
"L12123767",22.2984995,72.9186468
"L6780786",22.3292317,73.17084
"L10630604",22.3097,73.1963
"L6700142",22.2811719,73.1555511
"L6780938",22.042145,73.1173
"L6806671",22.1234617,73.188715
"L6769016",22.324195,73.165217
"L6793655",20.2506517,72.8678883
"L6664362",20.4882105,73.3386326
"L6793654",20.2033033,72.8299333
"L6781277",20.3885483,72.91073
"L6793656",20.5350117,72.9262883
"L6781244",20.6239917,72.9365967
"L7141265",32.5669969,75.9895134
"L6798402",32.0596647,76.0037603
"L6798400",32.0899722,75.9783627
"L6788072",32.090357,75.9804807
"L6805986",32.108799,76.5713322
"L6788124",31.886705,76.1941667
"L6798237",31.9021733,76.1830517
"L6704697",32.0807575,76.0523736
"L6793728",31.9005733,76.1567667
"L6788069",32.1619528,76.0276046
"L6781426",32.0480835,76.0959159
"L6664521",32.0755349,76.7932839
"L6788126",32.1828183,76.4131767
"L6730112",32.1409183,76.4462117
"L6680582",31.530747,78.267328
"L6691966",31.4614319,77.5946341
"L6659102",31.6573849,77.4699401
"L6696102",31.6346667,77.3852383
"L6720910",31.649927,77.4523034
"L6669498",31.6543954,77.4599392
"L7423373",31.6749674,77.4874473
"L6659101",31.6542895,77.4604964
"L6714711",31.6616068,77.4541118
"L6749172",31.6543878,77.4603722
"L6720876",31.6544674,77.4602894
"L6924174",31.6492908,77.4481875
