"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","proj2034.lci","proj2034.mean","proj2034.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Hodgson's Redstart","Phoenicurus hodgsoni","hodred1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Winter Migrant",1,NA,NA,"Hodgson's Redstart","Phoenicurus hodgsoni","Hodgson's Redstart","Phoenicurus hodgsoni","Least Concern","Schedule-II","","Appendix II",NA,"Hodgson's Redstart","Phoenicurus hodgsoni","avibase-015533E2",1,2.77,1,0.048666476,1199,"","","X",25,0.12,0.335,0.4,6.2,1.07948382726808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49141,49141,49141,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-throated Redstart","Phoenicurus schisticeps","whtred1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Alpine & Cold Desert","Winter Migrant",NA,NA,NA,"White-throated Redstart","Phoenicurus schisticeps","White-throated Redstart","Phoenicurus schisticeps","Least Concern","Schedule-II","","",NA,"White-throated Redstart","Phoenicurus schisticeps","avibase-B28F28BC",1,2.97,1,0.027134469,1200,"","","",5,NA,0.314285714285714,0.4,8,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-winged Redstart","Phoenicurus erythrogastrus","whwred2","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Alpine & Cold Desert","Resident & Altitudinal Migrant",NA,NA,NA,"White-winged Redstart","Phoenicurus erythrogastrus","White-winged Redstart","Phoenicurus erythrogastrus","Least Concern","Schedule-II","","Appendix II",NA,"Güldenstädt's Redstart","Phoenicurus erythrogastrus","avibase-3B01E171",1,2.92,1,0.032882403,1201,"","","",55,0.0909090909090909,0.375,0.690909090909091,4.87272727272727,0.794577558312503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Redstart","Phoenicurus ochruros","blared1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Black Redstart","Phoenicurus ochruros","Black Redstart","Phoenicurus ochruros","Least Concern","Schedule-II","","Appendix II",NA,"Black Redstart","Phoenicurus ochruros","avibase-612B5C24",1,2.63,2,0.108890889,1202,"X","X","X",377,0.0981432360742706,0.331896551724138,0.482758620689655,5.25729442970822,0.388805483113217,45.1198279522522,57.0093441635871,72.0404723870291,41.6634128304694,54.3333144106283,70.7914364864217,38.4553118019627,51.7955629223522,69.6153105512153,35.4620450207107,49.3187310312605,68.5320993237015,32.6778844547568,46.9768383814205,67.4851511205844,30.1078254762863,44.7880426421904,66.4373924091264,27.7452433347175,42.6552618851086,65.4906240467967,25.5573090396276,40.6747006467664,64.484354190993,NA,NA,NA,-45.0749529924962,-39.011100818045,-31.0807736474846,-5.96327051800565,-3.43571881793367,-0.908167117861687,1353780,1354291,1354802,"Decline","Trend Inconclusive",NA,"Moderate","Stable","Trend Inconclusive",NA,"Low"
"Daurian Redstart","Phoenicurus auroreus","daured1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"Daurian Redstart","Phoenicurus auroreus","Daurian Redstart","Phoenicurus auroreus","Least Concern","Schedule-II","","Appendix II",NA,"Daurian Redstart","Phoenicurus auroreus","avibase-E859E499",1,2.86,1,0.01927954,1203,"","","",12,0.25,0.375,0.583333333333333,7.5,1.41707765874319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut-bellied Rock-Thrush","Monticola rufiventris","cbrthr1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Altitudinal Migrant",NA,NA,NA,"Chestnut-bellied Rock-Thrush","Monticola rufiventris","Chestnut-bellied Rock-thrush","Monticola rufiventris","Least Concern","Schedule-II","","Appendix II",NA,"Chestnut-bellied Rock Thrush","Monticola rufiventris","avibase-7305993C",1,3.42,1,0.064606434,1204,"","X","X",68,0.117647058823529,0.3125,0.397058823529412,5.47058823529412,0.827930295426248,55.8849870535718,66.1877301431756,78.3899972590796,53.6632385971866,65.0344068348025,78.8266643746238,51.5370869029056,63.9001075285012,79.1903921385138,49.449786954508,62.8748292910036,79.8355166081897,47.4766238896504,61.8441254150481,80.3319317249439,45.521343837718,60.8259909303214,80.7917654612217,43.6721251800705,59.8035298808281,81.163893929742,41.9901346083591,58.6714589327746,81.4982592058979,NA,NA,NA,NA,NA,NA,-3.56816127289515,-1.5052500594069,0.55766115408136,172536,172944,173352,"Insufficient Data","Stable",NA,"High","Insufficient Data","Trend Inconclusive",NA,"Low"
"White-throated Rock-Thrush","Monticola gularis","wtrthr1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Uncertain",NA,1,NA,"White-throated Rock-Thrush","Monticola gularis","White-throated Rock-thrush","Monticola gularis","Least Concern","Recent addition","","Appendix II",NA,"White-throated Rock Thrush","Monticola gularis","avibase-AC6BC1EC",NA,3.1,1,NA,1205,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue-capped Rock-Thrush","Monticola cinclorhyncha","bcrthr1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Within-India Migrant",NA,NA,NA,"Blue-capped Rock-Thrush","Monticola cinclorhyncha","Blue-capped Rock-thrush","Monticola cinclorhyncha","Least Concern","Schedule-II","","Appendix II",NA,"Blue-capped Rock Thrush","Monticola cinclorhyncha","avibase-A84C5E18",1,3.15,1,0.784579589,1206,"X","X","X",156,0.121794871794872,0.290064102564103,0.41025641025641,7.30769230769231,0.755352341469406,31.9350197842065,41.575592946763,54.261834438741,28.7989117631582,38.9407511559898,52.6033088971283,25.9896145861617,36.4069850524018,50.9838889636918,23.4037156749603,34.0690059454976,49.4493706065872,21.094242665794,31.8280752202777,48.0145462831048,19.0147574962584,29.7734452244972,46.6821599059326,17.1405112862846,27.8492968623063,45.4091025668693,15.4520004774765,26.0527754870052,44.1515900492878,NA,NA,NA,-77.9349586174692,-72.8376396708693,-66.2352835685328,-6.61074775823861,-4.20243584971458,-1.79412394119056,247626,248105,248584,"Rapid Decline","Decline",NA,"High","Rapid Decline","Rapid Decline",NA,"High"
"Rufous-tailed Rock-Thrush","Monticola saxatilis","rtrthr1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Passage Migrant & Localized Summer Migrant",NA,1,NA,"Rufous-tailed Rock-Thrush","Monticola saxatilis","Rufous-tailed Rock-thrush","Monticola saxatilis","Least Concern","Schedule-II","","Appendix II",NA,"Common Rock Thrush","Monticola saxatilis","avibase-736D38E7",1,3.35,1,NA,1207,"","","",2,NA,0.5,0.5,7.5,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue Rock-Thrush","Monticola solitarius","burthr","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Blue Rock-Thrush","Monticola solitarius","Blue Rock-thrush","Monticola solitarius","Least Concern","Schedule-II","","Appendix II",NA,"Blue Rock Thrush","Monticola solitarius","avibase-41D76F4B",1,3.28,3,0.145017292,1208,"X","X","X",247,0.0850202429149798,0.228238866396761,0.295546558704453,6.59109311740891,0.560763647531769,70.1033607716328,88.1752695911837,110.478457939791,65.4621170183977,84.8886004365866,109.584004005297,61.1325572174166,81.637669943815,108.874837682992,57.0410999472204,78.6270506579562,108.191512161402,53.25602849562,75.6541426112914,107.476335749626,49.7280409835347,72.8432787086084,106.769267627331,46.3313040252246,70.0959536456112,106.089521787517,43.1699712060929,67.5010335285252,105.474257970261,NA,NA,NA,-74.6316523332147,-70.6065397181098,-65.9434181986074,-3.88054720597221,-2.0569827841239,-0.233418362275602,1019015,1019786,1020557,"Rapid Decline","Trend Inconclusive",NA,"Moderate","Rapid Decline","Decline",NA,"High"
"Whinchat","Saxicola rubetra","whinch1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Uncertain",NA,1,NA,"Whinchat","Saxicola rubetra","Whinchat","Saxicola rubetra","Least Concern","Recent addition","","Appendix II",NA,"Whinchat","Saxicola rubetra","avibase-A0EDAEA2",NA,2.56,1,NA,1209,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-browed Bushchat","Saxicola macrorhynchus","whbbus4","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Grassland","Winter Migrant",NA,NA,NA,"White-browed Bushchat","Saxicola macrorhynchus","White-browed Bushchat","Saxicola macrorhynchus","Vulnerable","Schedule-II","","Appendix II",NA,"White-browed Bush Chat","Saxicola macrorhynchus","avibase-BB5C7A45",1,2.55,1,0.731322413,1210,"","","X",14,0.0714285714285714,0.241071428571429,0.5,5.14285714285714,1.97989898732233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44419,45025,45631,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"High"
"White-throated Bushchat","Saxicola insignis","whtbus1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant",1,NA,NA,"White-throated Bushchat","Saxicola insignis","White-throated Bushchat","Saxicola insignis","Vulnerable","Schedule-I","","Appendix II",NA,"White-throated Bush Chat","Saxicola insignis","avibase-8C0E2D62",1,2.59,1,0.238743287,1211,"","","X",5,0.6,NA,NA,9.4,2.01794350763345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4517,4784,5051,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"High"
"Siberian Stonechat","Saxicola maurus","sibsto1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Siberian Stonechat","Saxicola maurus","Common Stonechat","Saxicola torquatus","Not recognized","Schedule-II","","Appendix II",NA,"Not at species rank","Saxicola torquatus maurus","avibase-DB645AF5",1,2.42,3,0.04521634,1212,"X","X","X",372,0.0887096774193548,0.3125,0.475806451612903,5.43548387096774,0.417945967402183,62.6751758616398,71.9670812610999,82.664594486187,59.6711920052459,69.8299827921003,81.6839153304609,56.8467792647088,67.704488319527,80.6952205938628,54.1007615530309,65.6384394673378,79.6934328330563,51.4570036286119,63.6201767570254,78.7591877452757,48.8844568034457,61.715038835852,77.8946138248469,46.4347699211495,59.8392062997464,77.0627534459968,44.1587485019069,58.0158016800155,76.1914305978812,NA,NA,NA,-24.7573742884659,-16.0408631103023,-5.80574666520771,-4.83941609278407,-2.92769150973624,-1.0159669266884,1640396,1640871,1641346,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Stable","Stable",NA,"Low"
"Amur Stonechat","Saxicola stejnegeri","stonec7","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Amur Stonechat","Saxicola stejnegeri","Not at species rank","Saxicola torquatus stejnegeri","Not recognized","Schedule-II","","Appendix II",NA,"Not at species rank","Saxicola maurus stejnegeri","avibase-80216E85",1,2.42,1,NA,1213,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-tailed Stonechat","Saxicola leucurus","whtsto2","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",1,NA,NA,"White-tailed Stonechat","Saxicola leucurus","White-tailed Stonechat","Saxicola leucurus","Least Concern","Schedule-II","","",NA,"White-tailed Stonechat","Saxicola leucurus","avibase-54793140",1,2.6,1,0.342185193,1214,"","","X",20,0.1,0.36875,0.5,6,1.62125357606228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62260,62796,63332,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Pied Bushchat","Saxicola caprata","piebus1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident & Within-India Migrant",1,NA,NA,"Pied Bushchat","Saxicola caprata","Pied Bushchat","Saxicola caprata","Least Concern","Schedule-II","","Appendix II",NA,"Pied Bush Chat","Saxicola caprata","avibase-A64A1FA2",1,2.6,4,0.308292018,1215,"X","X","X",389,0.133676092544987,0.352185089974293,0.470437017994859,5.51928020565553,0.442560545995312,87.0743123073225,96.9154878112105,107.665931007987,85.6233763000817,96.7027930136995,108.980139393214,84.213862018242,96.5020562342929,110.33814698098,82.8129568805319,96.2995812508728,111.703476487285,81.3323724116786,96.0539014145857,113.121174539961,79.922820910237,95.8356923374128,114.653871247637,78.5735354964334,95.5932609412809,116.08556844064,77.2275627427134,95.3851815928289,117.624985256862,NA,NA,NA,-29.8737469120734,-20.245504916693,-10.9658684137898,-2.0178585885728,-0.261893010114822,1.49407256834315,1779155,1779619,1780083,"Trend Inconclusive","Stable",NA,"Low","Trend Inconclusive","Stable",NA,"Low"
"Jerdon's Bushchat","Saxicola jerdoni","jerbus1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Grassland & Scrub","Resident",1,NA,NA,"Jerdon's Bushchat","Saxicola jerdoni","Jerdon's Bushchat","Saxicola jerdoni","Least Concern","Schedule-II","","",NA,"Jerdon's Bush Chat","Saxicola jerdoni","avibase-161A2629",1,2.67,1,0.319449521,1216,"","","X",3,NA,0.5,0.666666666666667,4.66666666666667,4.28419316921064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3876,4273,4670,"Insufficient Data","Insufficient Data",NA,"High","Insufficient Data","Insufficient Data",NA,"High"
"Gray Bushchat","Saxicola ferreus","grybus1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Within-India Migrant",NA,NA,NA,"Grey Bushchat","Saxicola ferreus","Grey Bushchat","Saxicola ferreus","Least Concern","Schedule-II","","Appendix II",NA,"Grey Bush Chat","Saxicola ferreus","avibase-1580864C",1,2.47,2,0.166706802,1217,"X","X","X",142,0.161971830985915,0.373239436619718,0.52112676056338,4.87323943661972,0.562609731764784,58.6161843201531,69.9485356931925,83.6748852772929,55.9422835521329,68.3619417718772,83.7440340781441,53.4256374313406,66.8113550010666,83.9636958751328,50.8907374576049,65.3576328996692,84.1778879486073,48.5384983866842,63.9531985149198,84.5043855475474,46.2076201899677,62.5621962459204,84.744414431845,44.0331725546333,61.1583197890843,85.0736322297522,41.9034413474787,59.8420304733784,85.3659876876107,NA,NA,NA,-47.7027302259186,-36.9562000942657,-25.5649855153252,-4.16966795846041,-1.95908732780761,0.251493302845201,257100,257454,257808,"Trend Inconclusive","Stable",NA,"Moderate","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Northern Wheatear","Oenanthe oenanthe","norwhe","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Passage Migrant & Localized Summer Migrant",NA,1,NA,"Northern Wheatear","Oenanthe oenanthe","Northern Wheatear","Oenanthe oenanthe","Least Concern","Schedule-II","","Appendix II",NA,"Northern Wheatear","Oenanthe oenanthe","avibase-DF526047",1,2.62,2,NA,1218,"","","",1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isabelline Wheatear","Oenanthe isabellina","isawhe1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Grassland","Winter Migrant",NA,NA,NA,"Isabelline Wheatear","Oenanthe isabellina","Isabelline Wheatear","Oenanthe isabellina","Least Concern","Schedule-II","","Appendix II",NA,"Isabelline Wheatear","Oenanthe isabellina","avibase-E6C6F746",1,2.68,1,0.046833872,1219,"","","",52,0.134615384615385,0.307692307692308,0.423076923076923,5.48076923076923,0.936138478019681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251952,252431,252910,NA,NA,NA,"High",NA,NA,NA,NA
"Desert Wheatear","Oenanthe deserti","deswhe1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Desert Wheatear","Oenanthe deserti","Desert Wheatear","Oenanthe deserti","Least Concern","Schedule-II","","Appendix II",NA,"Desert Wheatear","Oenanthe deserti","avibase-078BC0ED",1,2.59,2,0.065366464,1220,"X","X","X",99,0.202020202020202,0.377525252525253,0.616161616161616,5.35353535353535,0.624397483275439,55.2499857042677,70.1663108883352,88.615024503678,51.5491612003624,67.5392217171432,88.1034376124824,48.0956913134869,65.1216103164324,87.4592886584356,44.8415257282765,62.7264339071199,87.3102700790909,41.7981124683894,60.4699216882981,87.0168905381751,38.9242351843917,58.2160282439627,86.6917818337492,36.1992174054253,55.9865357973196,86.2420846776427,33.6257782686521,53.8541798832264,85.964103601059,NA,NA,NA,-69.7370579989713,-61.9397215603363,-50.6721534937445,-3.43159959939458,-1.78017892747487,-0.128758255555164,322855,323290,323725,"Rapid Decline","Trend Inconclusive",NA,"High","Decline","Trend Inconclusive",NA,"Moderate"
"Pied Wheatear","Oenanthe pleschanka","piewhe1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Alpine & Cold Desert","Summer Migrant",NA,1,NA,"Pied Wheatear","Oenanthe pleschanka","Pied Wheatear","Oenanthe pleschanka","Least Concern","Schedule-II","","Appendix II",NA,"Pied Wheatear","Oenanthe pleschanka","avibase-2FB34D83",1,2.56,1,0.004984508,1221,"","","",11,NA,0.136363636363636,0.0909090909090909,6.18181818181818,1.60363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown Rock Chat","Oenanthe fusca","indcha1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Non-specialized","Resident",NA,NA,NA,"Brown Rock Chat","Oenanthe fusca","Brown Rockchat","Oenanthe fusca","Least Concern","Schedule-II","","",NA,"Brown Rock Chat","Oenanthe fusca","avibase-F8995B0A",1,2.42,1,0.98064731,1222,"X","X","X",171,0.0701754385964912,0.315789473684211,0.526315789473684,5.83040935672515,0.660783143299292,135.806886611557,199.814478603707,293.992147582971,138.525376495248,214.454285408265,331.832636083798,141.21107542774,230.209954238875,375.910251477394,143.659381448316,247.114413938515,424.980639924811,146.177727286088,265.330590457333,481.253992857333,148.533486147026,284.554302096763,545.998268753061,150.865918968542,305.283545261911,620.078870971196,153.170726989473,327.160772231169,702.514047416048,NA,NA,NA,-10.1250580710624,6.562454120821,27.287559083052,-1.47319820048941,7.63267078627012,16.7385397730296,1245073,1245517,1245961,"Stable","Trend Inconclusive",NA,"Low","Stable","Stable",NA,"Low"
"Variable Wheatear","Oenanthe picata","varwhe1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Variable Wheatear","Oenanthe picata","Variable Wheatear","Oenanthe picata","Least Concern","Schedule-II","","Appendix II",NA,"Variable Wheatear","Oenanthe picata","avibase-F0CB79C0",1,2.67,1,0.183497066,1223,"","X","X",72,0.111111111111111,0.237847222222222,0.305555555555556,5.08333333333333,0.775121677560029,22.8393592626298,33.8471128819604,50.5531035018985,19.8486856795576,31.2321742213541,49.2592004394414,17.3209361450974,28.7895304068678,47.8353747598769,15.0887417247915,26.5910314193948,46.6489604768607,13.1580507523142,24.5198279446945,45.4123835842407,11.4710822036805,22.6097022254214,44.3914994322794,10.011745611419,20.8888152388571,43.3341515462902,8.73303393654955,19.2350492963868,42.2234226958072,NA,NA,NA,NA,NA,NA,-8.52355318350923,-4.80337871035659,-1.08320423720395,278749,279177,279605,"Insufficient Data","Trend Inconclusive",NA,"High","Insufficient Data","Trend Inconclusive",NA,"Low"
"Hume's Wheatear","Oenanthe albonigra","humwhe2","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Uncertain",NA,1,NA,"Hume's Wheatear","Oenanthe albonigra","Hume's Wheatear","Oenanthe albonigra","Least Concern","Schedule-II","","Appendix II",NA,"Hume's Wheatear","Oenanthe albonigra","avibase-95C1E715",1,2.7,1,4.37e-06,1224,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finsch's Wheatear","Oenanthe finschii","finwhe1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Uncertain",NA,1,NA,"Finsch's Wheatear","Oenanthe finschii","Finsch's Wheatear","Oenanthe finschii","Least Concern","Schedule-II","","Appendix II",NA,"Finsch's Wheatear","Oenanthe finschii","avibase-3A712A25",NA,2.67,1,NA,1225,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
